Protein.ID	HRD
jg152559.t1	late embryogenesis abundant lea5
jg152557.t1	loc108983019 isoform
jg152552.t1	loc101490944
jg152549.t1	loc101490944
jg152508.t1	b3 transcription factor
jg152452.t1	tpr_region
jg152450.t1	heterogeneous nuclear ribonucleoprotein a1
jg152933.t1	loc101515049 isoform x1
jg152940.t1	loc101515049 isoform x1
jg152939.t1	loc107433283 isoform
jg152990.t1	wd repeat
jg152991.t2	heavy metal hma
jg197400.t1	loc101510957 isoform
jg47971.t1	extensin
jg94437.t2	nucleic acid binding
jg132090.t1	loc101490832 isoform
jg132091.t1	loc101505591
jg132094.t1	loc106767853
jg132102.t1	papa zinc finger
jg148207.t2	loc106767521 isoform
jg148188.t1	cell wall vacuolar inhibitor fructosidase
jg148162.t1	NA
jg148134.t1	pleiotropic drug resistance isoform d
jg35645.t1	pectinesterase inhibitor cell wall vacuolar fructosidase
jg35661.t1	loc101497230 isoform
jg16429.t1	inhibitor cell wall vacuolar fructosidase
jg16430.t1	inhibitor cell wall vacuolar fructosidase
jg16431.t1	inhibitor cell wall vacuolar fructosidase
jg16433.t1	inhibitor cell wall vacuolar fructosidase
jg16434.t1	inhibitor cell wall vacuolar fructosidase
jg16461.t1	NA
jg16465.t1	NA
jg121495.t1	pmei
jg632.t1	prostatic spermine binding
jg145120.t1	transcription factor tcp
jg145117.t1	transcription factor tcp
jg145113.t1	loc107774796 isoform
jg121729.t1	plant f25p12
jg216239.t1	no apical meristem carboxy terminal
jg216240.t1	homeodomain
jg180009.t1	importin n terminal
jg180008.t1	importin n terminal
jg180006.t1	wall receptor kinase galacturonan binding
jg179985.t1	ubiquitin carboxyl terminal hydrolase isoform
jg113668.t1	group lea
jg113613.t1	chromatin regulator phd
jg161759.t1	loc106768073
jg190317.t1	loc101505378
m1-g161072.t1	dbd_tnp_mut
jg86074.t1	myb x
jg160938.t1	deoxyribonucleotidase had
jg161005.t1	myb_dna bind_3
jg201127.t1	ulp1 protease carboxy terminal
jg201108.t1	loc101492690
jg201093.t1	transmembrane
jg201087.t1	glutathione s transferase t2
jg201084.t1	nam
jg201083.t2	ribosomal
jg79138.t1	loc101501146 isoform x1
evgLocus_52193_LC.mrna1	NA
jg37512.t1	cupin_5
jg160718.t1	bed type
jg160710.t1	loc101512344
jg160706.t1	remorin_c
jg54524.t1	loc107489131 isoform x2
jg54805.t1	cathepsin h
jg54797.t1	loc101489950
jg54789.t1	isoform x1
jg54783.t1	p type atpase
jg54778.t1	hit type
jg54771.t1	leucine rich repeat l
jg73230.t1	retrovirus pol polyprotein from transposon
evgLocus_1324723.mrna1	peptidase_s9
jg40092.t1	ribosomal l18ae
jg141501.t1	plant f27b13
jg40503.t1	duf2365
evgLocus_436910_LC.mrna1	NA
jg20214.t1	duf3511
jg157587.t1	reverse transcriptase
jg157588.t1	reverse transcriptase
jg125044.t1	hydrolase_4
jg46599.t1	zinc finger ccch
jg57252.t1	loc101490645 isoform
jg162893.t1	clavata3 esr cle
jg113219.t1	transmembrane
jg113212.t1	membrane fusion use1
jg113201.t1	NA
jg156087.t1	loc101511588
jg153392.t1	proline rich prcc
jg203180.t1	duf4228
jg155490.t1	low quality proteinuncharacterized loc101502059
jg136240.t2	loc103721525 isoform x1
jg136197.t1	duf4216
jg95527.t1	myb transcription factor partner profilin
jg190236.t1	rnase h
jg119811.t1	loc101505167
evgLocus_1215132.mrna1	histone h4
jg197602.t1	loc101495164
jg197597.t1	mhd
jg197596.t1	endonuclease exonuclease phosphatase
jg197594.t1	endonuclease exonuclease phosphatase
jg197578.t1	syntaxin 6_n
jg197565.t1	lysine n methyltransferase chloroplastic isoform
jg23245.t1	s ribonuclease
jg146916.t1	far1
jg212945.t1	sialidase
jg212954.t1	sialidase
jg137262.t1	chlorophyll a b binding
jg137258.t2	loc101506460
jg137237.t1	f box repeat
jg165318.t1	n acetyltransferase
jg121645.t1	NA
jg111405.t1	loc110760831 isoform
jg147559.t1	glycine rich cell wall structural
jg147572.t1	integrase catalytic
jg147575.t1	NA
jg46065.t1	myb
jg46057.t1	retrotransposon
jg162627.t1	loc107426201 isoform
jg162639.t1	ribonuclease h2 subunit c
jg162653.t1	loc101495701 isoform x1
jg142819.t1	c2h2 type zf metzinc finger
jg48750.t1	c2h2 type zf metzinc finger
jg48782.t1	c2h2 type zf metzinc finger
jg90388.t1	loc101491389
jg90392.t1	c2h2 type zf zinc finger
jg106077.t1	transmembrane
jg142854.t1	endo exonuclease phosphatase
jg142867.t1	f box repeat
jg142869.t1	armadillo
jg108999.t1	cysteine rich receptor kinase
jg108972.t4	cytochrome c oxidase subunit vib isoform
jg108972.t2	cytochrome c oxidase subunit vib isoform
jg108972.t3	cytochrome c oxidase subunit vib isoform
jg108972.t1	cytochrome c oxidase subunit vib isoform
jg181809.t1	gibberellin regulated
jg181807.t1	gibberellin regulated
jg181771.t1	metallophos
jg181769.t1	metallophos
jg181763.t1	loc101493769
evgLocus_31788.mrna1	retrovirus pol polyprotein from transposon tnt
jg39409.t1	loc107467509
jg177750.t1	at hook motif
jg177742.t1	carboxypeptidase activation peptide
jg177735.t1	duf4228
jg177734.t1	NA
jg177730.t1	carboxypeptidase activation peptide
jg101292.t1	senescence regulator s40
jg101343.t1	reverse transcriptase
jg101352.t1	loc107466692 isoform
jg101365.t1	ankyrin repeat
jg45040.t1	ranbp2 type
jg5922.t2	loc101496027 isoform x2
jg5919.t1	loc101515413 isoform
jg5899.t1	homeodomain
jg192381.t1	loc106779190 isoform
evgLocus_616859_LC.mrna1	cysteine rich receptor kinase
jg17674.t1	serine threonine phosphatase long form isoform x2
jg17675.t1	pmd
jg60108.t1	isoform
jg60109.t1	rpa isoform
jg60112.t1	retrotransposon
jg60114.t1	chromo
jg60126.t1	plant phospholipase
jg60150.t1	dsbd_2
jg60151.t1	boi e3 ubiquitin ligase
jg141971.t1	retrotrans_gag
jg141988.t1	transmembrane
jg141993.t2	ribonuclease h
m1-g103249.t1	dna cytosine methyltransferase cmt2
jg193921.t1	gh10
jg172602.t1	plcxc
jg7826.t1	pollen ole e i allergen
jg7834.t1	glutathione s transferase t3
jg63773.t2	cytb_cter
jg62841.t1	loc106761135 isoform x1
jg62843.t1	ribonuclease h
jg62855.t1	ribonuclease h
jg49968.t1	zinc finger homeodomain
jg59838.t1	ring type
jg167824.t1	histone lysine n methyltransferase 2b
jg167780.t1	predictedrna rnp complex phosphatase
evgLocus_737341.mrna1	hydroxymethylglutaryl coa synthase
jg85477.t1	duf642
jg85472.t1	NA
jg85470.t1	NA
jg85459.t1	fe2og dioxygenase
jg85442.t1	loc107418570 isoform x3
jg85430.t1	ribonuclease t
jg137919.t1	receptor eix2 isoform x2
jg118454.t1	lrr receptor kinase
jg84169.t1	duf239
jg84088.t1	myb
jg84087.t1	myb
jg175519.t1	bisphosphoglycerate dependent phosphoglycerate mutase
jg175496.t1	ubiquitin modifier activating enzyme atg7
jg107278.t1	bps1
jg107328.t1	loc106766560 isoform
jg107371.t1	ycf33
jg107375.t1	loc106774885
jg219050.t1	loc101505908
jg100488.t1	retrotrans_gag
jg100518.t1	cystatin
jg100546.t1	induced
jg123885.t1	loc101511371
jg123883.t1	loc111242087 isoform
jg4499.t1	retrovirus pol polyprotein from transposon tnt
evgLocus_1398260_LC.mrna1	NA
jg132397.t1	ring type
jg132372.t1	loc106767210
jg132347.t1	swim type
jg132338.t1	gub_wak_bind
jg32154.t1	loc101493407 isoform
jg32156.t1	cue
jg32159.t1	transmembrane
jg101193.t1	tpr_region
jg148019.t1	transmembrane
jg148026.t1	coatomer subunit zeta
jg148044.t1	aaa type atpase
jg94117.t1	cell wall
jg94116.t1	loc107459752 isoform
jg94115.t1	loc107428216 isoform x3
jg94110.t1	retrovirus pol polyprotein from transposon re1
jg94094.t1	thale cress
jg94071.t1	isoform x2
jg94068.t1	e3 ubiquitin ligase
jg94065.t1	dna dependent metalloprotease wss1 isoform
jg114837.t1	reverse transcriptase
jg114844.t3	chromo lhp1
jg200582.t1	nucleolar
jg136491.t1	loc101499176
jg136469.t1	transcription factor b3
jg136467.t1	transcription factor b3
jg75340.t1	transmembrane
jg75334.t1	transcription factor interactor regulator cchc zn
jg75330.t1	beta adrenergic receptor
jg75328.t1	extensin
jg75326.t1	hiv tat specific factor isoform
jg75321.t1	transcription factor bzip
jg75305.t1	serine rich
jg75303.t2	nuclear fusion defective
jg75302.t1	sterile alpha motif
jg75296.t1	voc
jg75295.t1	sterile alpha motif
jg75283.t1	formamidopyrimidine dna glycosylase isoform
jg76711.t1	duf761
jg76718.t1	embryo specific
jg76739.t1	embryo specific
jg76743.t1	aspartate racemase
jg123432.t1	galactose binding
jg123438.t1	reverse transcriptase
jg123439.t1	reverse transcriptase
jg123440.t1	boron transporter isoform
jg189617.t1	ab hydrolase
jg161456.t1	late embryogenesis abundant isoform
jg161462.t1	vacuolar sorting ist1
jg183241.t1	far1 sequence
jg172435.t1	loc101515592
jg172414.t1	kh
jg172406.t1	ankyrin repeat
jg126640.t1	avr9 cf rapidly elicited
jg126637.t1	avr9 cf rapidly elicited
jg126636.t1	avr9 cf rapidly elicited
jg126635.t1	avr9 cf rapidly elicited
jg126624.t1	avr9 cf rapidly elicited
jg126618.t1	avr9 cf rapidly elicited
jg45915.t1	mitochondrial atp synthase g subunit
jg45911.t1	loc101496405
jg45899.t1	charged multivesicular body
jg164615.t1	loc107484822 isoform
jg92484.t2	retrotransposon gag
jg92485.t1	rna directed dna polymerase reverse transcriptase
jg18674.t1	lea_2
jg133871.t1	transcription factor interactor regulator fha smad
jg133807.t1	NA
jg142135.t1	loc101489777 isoform
jg125680.t1	zf rvt
jg125711.t1	tdbd
jg125733.t1	leucine rich repeat receptor kinase tdr
jg125738.t1	zf c3h1
jg125739.t3	zf c3h1
jg125758.t1	loc106758562 isoform
jg209991.t1	transmembrane
jg209976.t1	fmn binding split barrel
jg197142.t1	c1_2
jg197130.t1	c1_2
jg197109.t1	heat shock
jg205918.t1	loc101506721 isoform
jg202577.t1	ribonucleoside diphosphate reductase small chain isoform
jg37972.t1	NA
jg37973.t1	rho gtpase activating
jg37981.t1	nodulin
jg38039.t1	at i
evgLocus_932071.mrna1	loc108987043
jg1917.t1	transmembrane
jg212937.t1	wrky transcription factor
jg183635.t1	major pollen allergen ole e
jg183586.t1	loc113784457
jg183580.t1	loc101499263
jg19123.t1	f box interaction
jg19122.t1	f box interaction
jg19120.t1	isoform x1
jg74381.t1	replication
jg213052.t1	zinc finger
jg213033.t1	c2 nt type
jg219255.t1	retrovirus pol polyprotein from transposon tnt
jg159845.t1	loc101514112
jg159844.t1	loc106759252 isoform x1
jg115762.t1	cytochrome c oxidase subunit
jg158030.t1	type ring
jg158031.t1	4f5
jg158032.t1	heavy metal hma
jg10492.t1	f box lrr repeat
jg151532.t1	beta mannosyl glycoprotein n acetylglucosaminyltransferase
jg151515.t2	myb sant dna binding
jg151473.t1	loc101495093 isoform
jg56431.t1	surfeit locus isoform
jg56451.t1	loc101506924
jg56476.t1	net
jg56477.t1	transposon tf2 polyprotein
jg176606.t1	succinate dehydrogenase iron sulfur subunit mitochondrial
jg176607.t1	atp synthase mitochondrial f1 complex assembly factor
jg176661.t1	hop thi031
jg176676.t1	f box
jg216166.t1	dna directed rna polymerase iii subunit rpc9
jg216119.t1	late embryogenesis abundant
jg13168.t3	u6 snrna phosphodiesterase
jg13174.t1	transmembrane
jg3133.t1	loc101512829
jg20837.t1	f box interaction
jg183217.t1	f box interaction
jg183178.t1	loc101511308 isoform x1
jg183176.t1	loc101489377
jg204539.t1	retrotransposon ty1 copia subclass
jg204532.t1	NA
jg204529.t1	phototropic responsive nph3
jg216806.t1	duf3685
jg216809.t1	retrovirus pol polyprotein from transposon re1
jg216808.t1	retrovirus pol polyprotein from transposon
jg216807.t1	duf3685
jg216810.t1	ttf type
jg204327.t1	viral movement
jg204334.t1	loc101493279 isoform
jg204381.t1	thioredoxin reductase
jg13806.t1	NA
jg87683.t1	ribonuclease h
jg7192.t1	phosphoglycerate mutase histidine phosphatase superfamily
jg7193.t1	loc106758180 isoform x1
jg7195.t1	nodule cysteine rich ncr secreted peptide
jg7199.t1	phosphoglycerate mutase histidine phosphatase superfamily
jg7214.t1	nucleolar gtp binding
jg53184.t1	cc nbs resistance
jg169676.t1	isoform x1
jg80370.t1	NA
jg16305.t1	dna directed rna polymerase iii subunit rpc7
jg103967.t1	maternal effect embryo arrest
jg94388.t1	60s ribosomal l24
jg60236.t1	pathogenic type iii effector avirulence factor avr avrrpt cleavagecleavage site
jg60245.t1	lipid transfer dir1
jg60286.t1	loc101500822 isoform
jg115928.t1	duf506
jg22553.t1	isopenicillin n synthase
jg22559.t1	isopenicillin n synthase
jg22557.t1	isopenicillin n synthase
jg22563.t1	isopenicillin n synthase
jg29567.t1	abc transporter c
jg29519.t1	pectinesterase inhibitor
jg29518.t1	pectinesterase inhibitor
jg59833.t1	transmembrane
jg120482.t1	cytochrome p450 714c2 isoform
jg166740.t1	peptidase s1
jg166793.t1	endoplasmic reticulum transmembrane
jg166800.t1	gpi transamidase component pig s
jg166820.t1	gag pol polyprotein
jg202818.t1	udp glucose o linked fucose beta
jg117556.t1	loc107495029 isoform
jg11179.t1	NA
jg11169.t1	chromatin regulator phd
jg45130.t1	rgs1 hxk1
jg45210.t1	cystatin
jg81986.t1	loc101497586
jg81997.t1	ribonuclease h isoform
jg153711.t1	loc101498909
jg153730.t1	loc106759241 isoform
jg215054.t1	bed type
jg215056.t1	isoform x1
jg215092.t1	lcr
jg215107.t1	lcr
jg215109.t2	lcr
jg213880.t1	loc107478037 isoform x2
jg213897.t1	embryo specific ats3a
jg6992.t1	lcr
jg153911.t1	loc111241243 isoform x2
jg42416.t1	hydrolase the had superfamily
jg42394.t1	far red elongated hypocotyl
jg42386.t1	cox assembly mitochondrial
jg42377.t1	heat shock dnaj cysteine rich
jg42355.t1	replication factor a carboxy terminal
jg180137.t1	legume specific
jg180141.t1	glutathione s transferase t2
jg180146.t1	duf674
jg180148.t1	duf674
jg180153.t1	duf674
jg180154.t1	duf674
jg180155.t1	duf674
jg180158.t1	duf674
jg180159.t1	duf674
jg9264.t1	tetratricopeptide helical
jg9239.t1	avr9 cf rapidly elicited
jg150597.t1	glycosyl group transferase
jg170771.t1	dynein light chain
jg11739.t1	glutathione s transferase
jg182745.t1	isoform x2
jg182746.t1	aai
jg182754.t1	aai
jg171656.t1	loc106755415
jg171777.t1	k box
jg171795.t1	disease resistance tir nbs lrr class
jg85753.t1	transmembrane
jg85751.t1	loc101501146 isoform x1
jg142141.t1	loc107485024 isoform
jg142139.t1	NA
jg85088.t1	phycobilisome rod core linker polypeptide cpcg2
jg85142.t1	dog1
jg85168.t1	far1 sequence
jg7300.t1	duf3527
jg151874.t1	ring ch type
jg151877.t1	f box interaction
jg151878.t1	transmembrane
jg151884.t2	duf674
jg151885.t1	par1
jg151890.t1	l type lectin receptor kinase viii
jg151893.t1	ssuh2
jg151897.t1	duf674
jg151917.t1	duf674
jg151922.t1	duf674
jg151923.t1	werner syndrome exonuclease
jg151924.t1	werner syndrome exonuclease
jg23497.t1	far1 sequence
jg689.t1	ralf
jg690.t1	mucin isoform x1
jg164668.t1	loc111242357
jg164676.t1	pentatricopeptide repeat at4g28010
jg17380.t1	dcd development cell death
jg17360.t1	transcription factor iiia
jg96644.t1	s adenosyl l methionine dependent methyltransferase
jg4122.t1	f box interaction
jg4120.t1	rrm
jg4105.t1	f box interaction
jg98425.t1	loc107485106 isoform x1
jg211760.t1	loc104237516 isoform
jg211758.t1	wound induced
jg67894.t1	NA
jg84620.t1	act
jg84599.t1	stress response nst1 isoform
jg80794.t1	loc101490888
jg80814.t1	prosaposin isoform b
jg80823.t1	reticulocyte binding isogeny a
jg117844.t1	retrovirus pol polyprotein from transposon tnt
jg171101.t1	loc106758857 isoform
jg171135.t1	loc101494440
jg88744.t1	non specific lipid transfer
jg31882.t1	pentatricopeptide repeat mitochondrial
jg31881.t1	NA
jg31875.t1	loc101497036 isoform x1
jg19450.t1	transmembrane
jg129956.t1	cchc type
jg129946.t1	high mobility group b
jg17559.t1	coiled coil isoform
jg17558.t1	inactive receptor kinase
jg17556.t1	flocculation flo11 isoform
jg158411.t1	wd_repeats_region
jg158407.t1	plant f17o14
jg158403.t1	heat inducible transcription repressor
jg158386.t1	membrane kinase regulator
jg158379.t1	lea_2
jg116918.t1	transducin wd40 repeat
jg18817.t1	swim type
jg18819.t1	cchc type
jg18827.t1	defective in meristem silencing
jg95853.t1	glutathione s transferase t2
jg95861.t1	duf1499
jg16933.t1	titan9
jg83227.t1	loc101508434
jg83223.t1	little zipper
jg83221.t2	loc107485517 isoform x1
jg43666.t1	glutamic acid rich isoform
jg14378.t1	phytocyanin
jg119205.t1	disease resistance tir nbs lrr class
jg119185.t1	duf659
jg6179.t1	mon2 dimerization cyclophilin binding guanine nucleotide exchange factor
jg75403.t1	cellulose synthase interactive isoform
jg75417.t1	ribosomal rna adenine dimethylase
jg55020.t1	NA
jg55019.t1	transmembrane
jg55017.t2	loc106758869 isoform
jg148352.t1	serine rich adhesin for platelets
jg148348.t1	loc101496729
jg58150.t1	glutathione s transferase t2
jg58154.t1	o glucosyltransferase rumi isoform
jg58170.t1	brisc brca1 a complex
jg124191.t1	NA
jg72465.t1	loc101502424
jg72466.t1	loc101502424
jg155217.t1	loc106775357 isoform
jg155218.t2	isoform
jg147907.t1	loc101510342 isoform x1
jg147906.t1	loc101510881 isoform x1
jg147905.t1	loc107485777 isoform
jg173844.t1	transmembrane
jg41017.t1	transmembrane 8b isoform
jg41018.t1	egf
jg41021.t1	reca
jg104076.t1	isoform
jg187084.t1	retrotrans_gag
jg187086.t1	f box interaction
jg187091.t1	f box interaction
jg187092.t2	late embryogenesis abundant
jg187095.t1	isoform x2
jg187102.t1	transmembrane
jg169209.t1	meg
jg169134.t1	NA
evgLocus_989726.mrna1	NA
jg135103.t1	loc101511104 isoform x1
jg20407.t1	loc107412521 isoform
jg107899.t1	adenosylhomocysteinase
jg107903.t1	poly rc binding isoform
jg21557.t1	loc107486097 isoform
jg21552.t1	copine
jg21551.t1	loc101494553
jg141237.t1	dna directed rna polymerase i subunit rpa43
jg77569.t1	NA
jg77583.t1	duf1279
jg77601.t1	peptidylprolyl isomerase
jg77633.t2	smr
jg66168.t1	pra1
jg66172.t1	far1
jg178356.t1	loc107417349 isoform x1
jg29717.t1	loc101513346
jg180839.t1	duf4378
jg180838.t1	loc101514335
jg196827.t1	predictedu1 small nuclear ribonucleo kda
jg196801.t1	reverse transcriptase
jg185116.t1	keratin
jg185119.t1	loc101494758
jg185126.t1	loc106758519
jg185144.t1	loc101495086
jg108084.t1	loc107484259 isoform
jg108096.t1	transmembrane
jg4899.t1	eukaryotic translation initiation factor
jg4901.t1	ring ch type
jg4902.t1	loc101497826
jg84234.t1	loc106759582 isoform
jg84254.t2	bro1 brox
jg139748.t1	loc101501350
jg117622.t1	translocon beta
jg117621.t1	NA
jg117590.t1	histone h2a z specific chaperone chz1
evgLocus_953127.mrna1	NA
jg7426.t1	loc101503597
jg177702.t1	coiled coil
jg150270.t1	retrotran_gag_3
jg150273.t1	tssc4
jg64988.t1	mariner transposase
jg64951.t2	nuclear factor to kappa b binding
jg64949.t1	loc107494606 isoform x1
jg64949.t2	loc107494606 isoform x1
jg76904.t1	cchc type
jg76914.t1	loc101490780
jg76917.t1	NA
jg10951.t1	c2
jg10949.t1	avr9 cf rapidly elicited
jg128255.t1	plant mac12
jg128585.t1	plant mac12
jg128643.t1	transportin mos14 isoform
jg96465.t1	kat8 regulatory nsl complex subunit
jg33243.t1	poly polymerase
jg58944.t1	hnhc
jg10610.t1	methyltransferase
jg114789.t1	duf2470
jg114788.t1	low quality proteinuncharacterized loc101508950
jg114764.t1	arabinogalactan peptide
jg74941.t1	transmembrane
jg179330.t1	dna ligase
jg12609.t1	grf type
jg12610.t1	rrm
jg12611.t1	rrm
jg58350.t1	shsp
jg58301.t1	NA
jg202003.t2	pentatricopeptide ppr repeat
jg120961.t1	loc107494411 isoform
jg935.t1	loc106753655 isoform x1
jg165446.t1	heat shock dnaj cysteine rich
jg165448.t1	pns1
jg165449.t1	pns1
jg98787.t1	transcription factor iiib kda subunit isoform
jg98799.t1	transmembrane
jg207353.t1	transmembrane
jg207293.t1	myb sant dna binding
jg19942.t1	remorin_c
jg19940.t1	ulp_protease
jg177080.t1	transmembrane
jg177087.t1	loc101514435 isoform x1
jg177108.t1	pgg
jg215194.t1	NA
jg14016.t1	loc107494187 isoform x1
jg164174.t2	zinc finger c3hc4 type ring
jg164202.t1	zinc finger
jg164220.t1	zinc finger
jg190597.t1	enth vhs gat
jg190603.t1	glutamyl trna gln amidotransferase subunit c chloroplastic mitochondrial
jg43713.t1	glutathione s transferase
jg202739.t1	ring ch type
jg202753.t1	alpha glucosidase yihq
jg202782.t1	loc106752558 isoform
jg188779.t1	cral trio
jg188833.t1	rnase h
jg188863.t1	loc101510563
jg122088.t1	isoform x1
jg122072.t1	sentrin specific protease
jg69806.t1	NA
jg69840.t1	loc101515199
jg69842.t1	loc101515199
jg69843.t1	loc101515199
jg177574.t1	phosphatidylinositol n acetylglucosaminyltransferase subunit q isoform
jg63259.t1	dna repair reca
jg63271.t1	dna repair reca
jg63275.t1	dna repair reca
jg12318.t2	loc106752539 isoform
jg86228.t2	rho_n
jg195241.t1	cytochrome oxidase assembly
jg195239.t1	mitochondrial glycoprotein
jg195238.t1	cytochrome oxidase assembly
jg195237.t1	loc101511132
jg195209.t1	ubiquitin carboxyl terminal hydrolase
jg195206.t1	eb_dh
jg195172.t1	homeodomain
jg195171.t1	ribosomal
jg77985.t1	transmembrane
jg77988.t1	transpos_assoc
jg146700.t1	pentatricopeptide repeat
jg146704.t1	cell adhesion molecule down regulated by oncogenes
jg146705.t1	trna uridine aminocarboxypropyltransferase
jg181419.t1	ozone responsive stress
jg181421.t1	NA
jg66461.t1	efr3 cmp44e isoform
jg66463.t1	cysteine rich rlk receptor kinase
jg66537.t1	mitogen kinase
jg186843.t1	homeodomain
jg186898.t1	NA
jg186900.t1	cyclin dependent kinase inhibitor smr13
